text,label,sentiment
"You're acting very oddly today: You've just reverted two separate edits on <url>, saying they were the phrasing of the Lancet, but neither references the Lancet, and it seems unlikely that both would have the same statement applying to them. Have you been hacked?",0,Impolite
"Wikipedia is anything '''but''' formal, many characters real or fictional don't get referred by their full names all the time. Besides, who else on wikipedia thinks ""OOO"" is awkward?",0,Impolite
"What are the specific queries you want to answer? Do you _really_ need to just list all user sessions, as your question implies, or are you after something else that could maybe be determined without exhaustively finding all sessions?",1,Neutral
How do you know it's not returning a 64-bit pointer? Have you done `sizeof(void *)` to check?,0,Impolite
"Wow, you have a lot of gall, given you removed the West Wing discussion from your Talk Page with the edit summary ""Archiving crap"". Perhaps if your going to make unnecessary comments on people's talk pages, you should hold yourself to the same standard?",0,Impolite
"Your title mentions relativity, but your question body does not. Could you resolve this for us please?",0,Impolite
He's taken the notice down.  Doesn't this count as belaboring the point?,0,Impolite
Can you tell me if there are _any_ other constraints?  Like a finite set of possible values?,1,Neutral
What do you mean by 'other types of elements'?  How would you determine the values of the other types?,1,Neutral
"Is assuming op(b,a) > op(c,a) for all b > c also allowed? (Is op(a,b) = op(b,a) like for add&mul?)",1,Neutral
Thanks. Any idea how I log into this account?,2,Polite
can you be a little more specific and perhaps give some examples of the current vs. desired interface?,2,Polite
This question is vague. Can you give a more detailed explanation as to the problem and provide some code?,2,Polite
"Maybe you should consider a user name change? To, say, ""Sarah 'The Hammer' Ewart""?",0,Impolite
well it wasn't exactly a joke. am I the only one who notice they share the same melody?,0,Impolite
@Chris: it's now the second time someone has repeated one of my questions. Copycatting to get votes?,1,Neutral
"Hi. The font-size for the links in this template may be on the small side, but it seems to be floating okay -- or do I need to check more places where it's used?",2,Polite
"In the bike lane, obviously. What're they gonna do?",2,Polite
"Are you limited to a particular subset of SQL?  Are you just referring to ANSI sql, or vendor specific extensions (Oracle, SQL Server, etc)?",2,Polite
"Thanks for the username change. Now, one last thingu2014since the account 'Dalahxe4st' already exists on Swedish Wikipedia and doesn't appear to have been taken over automatically, where should I go to take care of that?",2,Polite
"Can you please clarify, if you only care about the weights, why you don't simply do `data[x] += w`? What do you care about besides the weights?",2,Polite
It's about freedom of speech and no Islamic terrorism is going to deter the truth from outing.  And if it's forbidden to look at figures of Mohammed how come you did it; are you going to hell?,0,Impolite
I am surprise at how often legitimate unblock requests appear at <url>.  Have you been watching that page?,1,Neutral
Does pyUIQ by any chance let you integrate it into your UIQ3 SDK so you could try your python code on the emulator? Any error there?,1,Neutral
Interesting concept. Have you tried just adding them to a list as you get follow notifications ?,2,Polite
"You won't even let the ink on your report dry and you're already at it again. Care to explain finally what about the DAB needs ""cleaning""?",0,Impolite
Still fuzzy. :) Could you please rephrase - what does `twenty ten shows` and `new one shows the html template` mean?,1,Neutral
"Re your e-mail, there is info there which is not on my talk page. May I add it to my talk page, or would you prefer it stayed off?",2,Polite
I hope Ed's doesn't look like mine. Wait--what is this navbar we're talking about?,0,Impolite
"OK, that one actually was a mistake, I will fix it.  Does ""sool"" mean ""sic"" in Aussiespeak ?",1,Neutral
"Looking through the dicussions on the DRM Talk page, I'm failing to find the point where consensus was reached.  Would you mind pointing it out to me?",1,Neutral
"It sounds like you are using some kind of survey engine. Are you, and if so which one?",2,Polite
"Sorry for the late reply, but I usually check new additions from the bottom of the page, not the top. What is your disappointment regarding?",2,Polite
Thinking up good names is sometimes very hard. Why don't you post two examples and solicit names?,2,Polite
"If she's a 40 year old virgin, she's probably also an employee. Wouldn't that be against policy?",1,Neutral
Are there any other limitations on a_i? for example a_i >=0?,2,Polite
Sorry for not replying sooner. What would you like done with your page?,2,Polite
What browsers does it not work in? Have you tried IE / FF / Chrome?,1,Neutral
"Hello user1293, and welcome on _Drupal Answers_. To which Drupal version are you interested?",2,Polite
Do other people see your ads? Have you tried using a proxy?,1,Neutral
"Moving the cable around and such I have not been able to spontaneously reproduce the issue, however it is happening a bit less frequently now... still annoying though! If this question is better placed in SuperUser, could someone move it please?",1,Neutral
"So, how was my edit <url>? Thinking the page could use a few more tweaks?",1,Neutral
"sound weird to me, why do you need to unmount? what's wrong with just shutdown?",0,Impolite
"I have no idea what you mean, please describe your question better. What exactly are you doing, what is returned *where* and what would you expect?",1,Neutral
What problem are you having?  Is this page in a public place where we can see it?,1,Neutral
looks like problem with xorg or video driver. does it happen outside of the terminal?,0,Impolite
